detected_arch_length,simulated_arch_length,arch_length_discrepancy,label,num_incisors,num_canines,num_premolars,num_molars,avg_confidence_incisor,avg_confidence_canine,avg_confidence_premolar,avg_confidence_molar,detected_arch_length_outliers_flg
1941.188192,1822.151204,119.0369877,basic,4,2,4,4,0.9007460773,0.8829636574,0.9025345892,0.9110725969,False
1839.563261,1764.893097,74.67016392,regrettable,4,2,4,3,0.8870885819,0.8999192119,0.8940554559,0.9062762658,False
2166.661014,2030.093341,136.5676732,invisalign,4,2,4,5,0.8903087229,0.9155015945,0.9022943825,0.8909863472,False
1783.086707,1718.724987,64.36172013,basic,4,2,3,3,0.8909593523,0.9008189142,0.8992414673,0.9072143634,False
1793.418633,1726.919132,66.49950125,basic,4,2,2,4,0.8842076361,0.9000203609,0.8935645223,0.8771410733,False
1913.542862,1866.717688,46.82517334,basic,4,2,4,4,0.8965622038,0.8891619444,0.7155454457,0.8198249787,False
2072.945893,1938.480132,134.4657616,basic,4,2,4,4,0.8915016055,0.8880287409,0.905287832,0.8981257379,False
1902.698531,1824.187042,78.5114882,basic,4,2,4,5,0.8886453211,0.8955239356,0.9042291343,0.9043112159,False
2055.762343,1932.62179,123.1405531,pro,4,2,4,4,0.890602082,0.9088152945,0.8924536258,0.9204297811,False
2136.370093,1920.348619,216.0214736,invisalign,4,2,4,4,0.8938599974,0.8597323298,0.893502444,0.897317946,False
2118.443141,2049.34424,69.09890082,pro,4,2,4,5,0.8970225155,0.8909196258,0.8876661807,0.8201382995,False
1956.34061,1902.067175,54.27343555,regrettable,4,2,4,6,0.887392506,0.8974828422,0.8955373168,0.8737746576,False
2081.37757,1974.236613,107.1409567,regrettable,4,2,5,5,0.895080775,0.8838437498,0.825743556,0.8537931442,False
2260.174891,2138.256113,121.918778,basic,4,2,4,6,0.8963488042,0.9084769189,0.8955077678,0.9004143178,False
2124.92971,1979.525198,145.4045118,invisalign,4,2,4,4,0.8963496089,0.8940768838,0.8941617906,0.91279383,False
1991.112792,1887.238575,103.8742174,invisalign,4,2,4,4,0.8946996331,0.8964444697,0.9001825899,0.911910668,False
2161.404473,2124.664638,36.73983464,basic,4,2,4,5,0.8933192194,0.8994497061,0.8913940191,0.8969748139,False
1931.887948,1850.824108,81.06384027,basic,4,2,4,4,0.8991248012,0.9029356837,0.9045015872,0.9067180753,False
1834.66477,1775.824746,58.84002375,invisalign,4,2,4,4,0.8960422575,0.8961623013,0.9069660157,0.9156687558,False
1907.818584,1825.63484,82.18374334,basic,4,2,4,4,0.89206779,0.8980905712,0.8968723863,0.9062939733,False
1953.51371,1881.547398,71.9663124,basic,4,2,4,4,0.8996306062,0.8917209506,0.8986834586,0.9124091268,False
1923.225308,1894.982139,28.2431693,basic,4,2,4,4,0.8921114057,0.9062003195,0.9036845118,0.9110051543,False
2038.17327,1951.427936,86.74533341,basic,4,2,4,4,0.8957840055,0.8962244987,0.8977389932,0.9109565914,False
2082.877196,2021.644075,61.23312099,basic,4,2,4,5,0.8917935044,0.9009146094,0.9048980474,0.8382303834,False
1914.741173,1881.156861,33.58431141,pro,4,2,4,4,0.8958482742,0.8977861702,0.9060056806,0.9144794643,False
1857.732817,1853.033642,4.699174944,basic,4,2,4,4,0.9059959948,0.8976620436,0.8956562579,0.9115880877,False
2073.153567,2020.109586,53.0439812,basic,4,2,4,4,0.8934016526,0.8967667818,0.9024341106,0.9068990946,False
1708.161495,1638.184715,69.97678015,pro,4,2,4,4,0.8910383135,0.8883520961,0.8971296847,0.9186183214,False
2015.098943,1942.049956,73.04898718,basic,4,2,2,4,0.8833492696,0.8981750309,0.8977184892,0.9134298563,False
2012.721696,1923.496024,89.22567209,basic,4,2,4,5,0.8800700307,0.8939327002,0.742295675,0.8183876634,False
1928.725976,1865.811232,62.91474382,invisalign,4,2,4,4,0.8967867345,0.9014002383,0.9012314528,0.910499692,False
2006.369818,1564.654498,441.7153197,regrettable,4,2,4,4,0.8929376751,0.8900096118,0.9005816132,0.9062218815,False
2124.559237,1947.348025,177.2112123,basic,4,2,4,4,0.8956297189,0.8834799528,0.8936410695,0.9046671391,False
1855.22072,1865.485706,-10.26498526,basic,4,2,4,4,0.8888152987,0.8981484473,0.9007224888,0.9185955375,False
1932.249059,1802.257704,129.9913554,basic,4,2,4,4,0.8824474066,0.892203182,0.8982913643,0.9093070477,False
1999.248204,1928.741201,70.50700296,basic,4,2,4,4,0.8921634704,0.8915805519,0.8954898864,0.8992363065,False
2091.729485,2028.648146,63.08133857,basic,4,2,4,4,0.8891551048,0.8970132768,0.8962874413,0.909896791,False
2110.953748,1821.430739,289.5230088,invisalign,4,2,4,6,0.885252133,0.8994756639,0.893165946,0.907493035,False
1817.017992,1805.137241,11.8807507,invisalign,4,2,4,4,0.8931921721,0.8865683973,0.8992016762,0.914728418,False
1842.286063,1771.289407,70.99665637,pro,3,2,4,4,0.8991912405,0.8941169679,0.909806788,0.9144232124,False
1708.885419,1685.675089,23.21032972,basic,4,2,4,4,0.8948858082,0.886326611,0.8976547271,0.9043847769,False
1805.652043,1712.561108,93.09093502,basic,4,2,4,4,0.8995886594,0.8903128505,0.8997870982,0.9076196551,False
1993.484016,1846.384706,147.0993104,basic,4,2,4,4,0.8882613629,0.9058089852,0.8949049264,0.9140388668,False
1829.416424,1737.484289,91.93213483,basic,4,2,4,3,0.891238898,0.8848949075,0.8991335779,0.9172716935,False
1750.162154,1684.017143,66.14501167,basic,4,2,4,4,0.8955443799,0.8916276097,0.9016137272,0.9123658091,False
2032.382314,1914.859262,117.5230521,pro,4,2,4,4,0.8895146996,0.8889168203,0.8948022872,0.9012361318,False
1832.547254,1685.436716,147.110538,basic,4,2,4,3,0.8932844996,0.8998088241,0.8985025585,0.906551222,False
1888.941353,1860.66566,28.27569278,basic,4,2,2,4,0.8964724392,0.8847857714,0.9050203264,0.896510005,False
1874.618192,1832.078622,42.53957039,basic,4,2,4,4,0.8946899772,0.9039702117,0.9053132534,0.9072470516,False
2018.748262,1887.324576,131.4236856,pro,4,2,4,4,0.8980327994,0.8857007623,0.9035881609,0.9022661597,False
2153.892738,2016.704878,137.1878594,pro,4,2,4,5,0.9008819908,0.8952130675,0.9008137137,0.8997019172,False
2016.039038,1885.042646,130.9963921,regrettable,4,2,4,4,0.8926450759,0.9029414058,0.9067831486,0.9134811759,False
2007.045995,1926.303345,80.74264966,regrettable,4,2,4,4,0.8932535797,0.8934044838,0.8971591443,0.9196685106,False
2044.84301,1966.578557,78.26445241,basic,4,2,2,6,0.901363939,0.8887271583,0.9042971134,0.8984728058,False
1907.718417,1817.932698,89.78571882,basic,4,2,4,4,0.8914607167,0.8915989101,0.9049882889,0.9072684944,False
2100.155592,1956.124558,144.0310333,invisalign,4,2,4,4,0.8962029219,0.8907935321,0.8875386119,0.910035491,False
2017.9832,1935.546995,82.43620557,regrettable,4,2,4,4,0.8917632997,0.8939489126,0.890602842,0.9013791978,False
2156.712738,2064.700931,92.01180655,regrettable,4,2,4,6,0.892398119,0.8839953244,0.8886986524,0.9022011658,False
1958.702151,1862.087309,96.61484255,basic,4,2,4,4,0.9030076563,0.8939586878,0.8960396051,0.9111135155,False
1955.7594,1917.870434,37.88896601,basic,4,2,4,4,0.8943150342,0.9004494548,0.8906937689,0.9064694047,False
2112.898401,2060.895576,52.00282557,basic,4,2,4,4,0.8885451555,0.8995397389,0.9017794728,0.8977082521,False
1922.679958,1855.739535,66.94042358,basic,4,2,4,4,0.8915097862,0.8943116069,0.9043637514,0.9110300839,False
2079.306634,1765.745442,313.5611916,basic,4,2,4,5,0.8944509476,0.8990501463,0.8972875923,0.9120608926,False
2048.114559,1975.983692,72.13086664,basic,4,2,4,5,0.8847060055,0.8893421888,0.8997276872,0.8902884126,False
2106.128725,2030.799901,75.32882373,regrettable,4,2,4,4,0.8916974515,0.8979751468,0.8973696381,0.9008520991,False
2097.256392,1842.588428,254.6679637,regrettable,4,3,4,4,0.8935688585,0.669059823,0.8938408643,0.9096564502,False
1886.677499,1804.931552,81.74594674,basic,4,2,4,4,0.8909058869,0.8808687031,0.8972430527,0.9082890004,False
1986.994515,1937.315244,49.67927111,invisalign,4,2,4,4,0.8914242238,0.8912942708,0.8963862211,0.9086655229,False
2251.467117,1930.693005,320.7741124,invisalign,4,2,4,6,0.895931989,0.8964804709,0.9050848186,0.7981784741,False
2061.717455,1968.754955,92.96250004,basic,4,2,4,4,0.8948196769,0.8949579,0.8971277475,0.9090010822,False
2106.281574,1953.925125,152.3564488,basic,4,2,4,4,0.8960101008,0.8852161765,0.8913635612,0.9085808098,False
1983.307197,1887.988023,95.31917396,pro,4,2,4,4,0.8937161863,0.8933834732,0.9001947939,0.9037475139,False
2191.073332,2092.055589,99.01774319,basic,4,2,4,6,0.8946715295,0.9029971659,0.9025099128,0.9076828361,False
1867.677447,1812.324202,55.35324567,invisalign,4,2,4,4,0.8863393664,0.8995524049,0.8912425637,0.902267009,False
2173.562567,2104.084345,69.47822229,basic,4,2,4,6,0.8910495937,0.8970946074,0.8903212547,0.9066133996,False
2216.971686,2113.64263,103.3290569,basic,4,2,3,7,0.8213225156,0.7556110919,0.8912866314,0.8342667733,False
2297.190143,2089.427691,207.7624518,basic,4,2,4,6,0.8918767571,0.8930793107,0.8961792886,0.9082723955,False
1915.314758,1850.681818,64.63293977,basic,4,2,3,5,0.8891977221,0.8511715531,0.8813471595,0.6959635913,False
2219.741968,2095.023926,124.7180425,basic,4,2,4,6,0.8922333866,0.8840709925,0.9056119025,0.9102658033,False
1991.169601,1930.206603,60.96299841,basic,4,2,4,4,0.8959095478,0.8950169086,0.8960503936,0.902753368,False
1949.64343,1822.578519,127.064911,basic,4,2,4,4,0.8894889802,0.9035143554,0.894310534,0.9103123248,False
2044.62973,2019.273819,25.35591115,invisalign,4,2,4,5,0.9022220075,0.8932208419,0.9030374438,0.9085804105,False
1910.203081,1824.191355,86.01172588,invisalign,4,2,4,4,0.896100089,0.9000223577,0.7522669137,0.7514925003,False
2129.608523,2019.605694,110.0028293,basic,4,2,4,5,0.8835624158,0.8914104998,0.8964383304,0.9036695242,False
2001.105524,1941.191628,59.91389584,basic,4,2,4,4,0.8968566805,0.9014038742,0.9038364738,0.9055299312,False
1896.779113,1793.08619,103.6929231,pro,4,2,4,4,0.886495024,0.8857529461,0.8968741,0.8983952552,False
1962.112677,1925.805437,36.30724021,basic,4,2,4,4,0.884997949,0.8970003128,0.8916585594,0.9068451375,False
2039.407771,1955.348992,84.05877912,basic,4,2,4,4,0.8904564381,0.8991355598,0.8953427821,0.9142377973,False
2042.19079,1980.631379,61.55941047,basic,4,2,4,4,0.887471348,0.8962027133,0.8928354681,0.8912541717,False
1957.238606,1885.655149,71.5834574,basic,4,2,4,4,0.8994867951,0.8895936012,0.8942874074,0.9043442309,False
2237.987016,2143.336016,94.65099984,regrettable,4,2,4,6,0.8952691853,0.9065138102,0.8951455355,0.8234472225,False
2045.049002,1952.081083,92.96791878,basic,4,2,4,6,0.8960123211,0.8936867416,0.8954668194,0.896679153,False
1940.167186,1931.530288,8.636897588,invisalign,4,2,4,4,0.8882077336,0.8850307465,0.8922163546,0.9038119912,False
1868.527769,1827.486904,41.0408652,basic,4,2,4,4,0.8971592486,0.9021515548,0.9048511982,0.9155509919,False
2121.18408,2016.431304,104.7527753,basic,4,2,4,6,0.8788834661,0.88530007,0.8835229874,0.9017336567,False
2155.024237,1943.349083,211.6751536,regrettable,4,2,4,4,0.8859222829,0.8798190355,0.9044053406,0.9125313014,False
1933.602347,1863.814,69.78834631,basic,4,2,4,4,0.8825409263,0.8862619102,0.8903848827,0.9130188078,False
2145.971457,1900.13115,245.8403068,regrettable,4,2,4,4,0.8881443143,0.8962973356,0.8975578398,0.9145751894,False
1904.217263,1785.670719,118.5465448,invisalign,4,2,4,4,0.8897564262,0.8984049559,0.8983079642,0.9083949476,False
1987.983069,1938.63194,49.35112938,basic,4,2,4,4,0.8922822624,0.8922935724,0.8921860754,0.911326766,False
1985.08083,1922.446681,62.63414885,basic,4,2,4,4,0.8918793947,0.9093012512,0.8962545842,0.9089235812,False
1960.002669,1888.897614,71.1050553,invisalign,4,2,4,4,0.8906131685,0.9037019312,0.898899138,0.9095740467,False
2033.406865,1956.59338,76.81348478,pro,4,2,4,5,0.8945391774,0.8982441425,0.9014017135,0.8408773661,False
1931.229541,1820.264639,110.9649025,basic,4,2,4,4,0.8970624804,0.9085674286,0.7675186098,0.8775403798,False
2142.785454,2040.581453,102.2040016,pro,4,2,4,4,0.8949465603,0.8966164291,0.8878661692,0.8992719352,False
1763.987079,1662.778656,101.2084232,basic,4,2,4,4,0.8942271173,0.8990876079,0.9005748481,0.9109454304,False
2144.619466,2022.040197,122.5792695,pro,4,2,4,4,0.8907721043,0.8925643861,0.8963279426,0.9129534364,False
1885.100763,1864.342375,20.75838821,pro,4,2,4,4,0.8863037974,0.8863113821,0.8963552862,0.9076822102,False
1925.185017,1834.946027,90.23898947,basic,4,2,4,4,0.8803424537,0.8967316747,0.8925741762,0.899826616,False
1883.854569,1795.499926,88.35464234,regrettable,4,2,4,4,0.8900793791,0.8933767974,0.8938650042,0.9181421548,False
2017.273791,1919.147094,98.12669752,basic,4,2,4,4,0.8850661963,0.9045446515,0.8939898461,0.9188260883,False
2101.643784,2023.126023,78.51776038,basic,4,2,4,5,0.9006698728,0.8968243301,0.8996692598,0.9090525985,False
2083.305372,1996.431322,86.87404983,basic,4,2,4,4,0.8917112499,0.9027168155,0.8880902976,0.9121158421,False
1976.830941,1871.83727,104.9936714,basic,4,2,4,4,0.8881753385,0.8962852955,0.8997048736,0.9109158963,False
1968.636457,1894.45875,74.17770658,basic,4,2,4,4,0.8913514763,0.9053284228,0.8876730204,0.9113201499,False
2049.999168,1975.690872,74.30829592,basic,4,2,4,5,0.8984645903,0.8945808411,0.899883002,0.9037776828,False
1952.810087,1880.058988,72.75109934,regrettable,4,2,4,4,0.8975818157,0.8993048668,0.8948160857,0.9137867391,False
1884.777636,1810.65345,74.12418649,basic,4,2,4,4,0.8895679414,0.892745167,0.8996216953,0.9098112583,False
1999.904999,1930.557209,69.34779058,invisalign,4,2,4,4,0.8819186389,0.8933125436,0.9000716656,0.9088110775,False
2087.306863,1998.748349,88.55851372,regrettable,4,2,4,5,0.8955272287,0.8931882977,0.8862100244,0.8874837756,False
1884.491165,1843.922965,40.56820046,invisalign,4,2,4,4,0.8608253747,0.9009798765,0.8981812745,0.9017473161,False
2036.208884,1949.384896,86.82398802,basic,4,2,4,4,0.884288609,0.9003817141,0.8925833851,0.9084650576,False
1848.329552,1807.648802,40.68075027,basic,4,2,4,4,0.8921672255,0.8906153738,0.8983328342,0.9169535786,False
2051.852914,1943.689126,108.1637885,invisalign,4,2,4,4,0.8907831609,0.890676707,0.8921903074,0.908909291,False
2029.19088,1929.591187,99.59969297,pro,4,2,4,4,0.8950017542,0.8872319162,0.9023564756,0.9035336822,False
1820.763942,1775.849687,44.91425533,regrettable,4,2,4,4,0.8963787109,0.8970039487,0.9074335694,0.8996355534,False
2090.993734,1984.492476,106.5012577,basic,4,2,4,4,0.8895069212,0.9028131068,0.8994821906,0.9105561376,False
2113.643067,2239.91249,-126.2694233,basic,4,2,4,4,0.8935888559,0.8880296052,0.9088738114,0.915106833,False
2230.282442,1948.181066,282.1013754,basic,4,2,4,6,0.8916411996,0.8966971934,0.8938658386,0.9004880985,False
2023.115868,1919.91439,103.2014779,basic,4,2,4,4,0.895897001,0.8903005421,0.9038212001,0.905378446,False
1967.809133,1877.725028,90.08410482,basic,4,2,4,4,0.8902586251,0.8800179064,0.8903218359,0.911470145,False
2229.944537,1975.379072,254.5654655,regrettable,4,2,4,4,0.8936535567,0.8783322275,0.901495561,0.9131945521,False
1973.567256,1933.683161,39.8840948,invisalign,4,2,4,4,0.8976003975,0.898668468,0.8894637078,0.9037008286,False
2101.31394,2007.91474,93.39920088,invisalign,4,2,4,4,0.8841163218,0.8830510676,0.8978258967,0.9158996642,False
2045.090365,1860.862565,184.2278007,invisalign,4,2,4,4,0.8970277756,0.8841339052,0.8968040496,0.915414542,False
1990.88624,1902.968987,87.91725267,basic,4,2,4,4,0.8953604698,0.9017136693,0.9070916623,0.9018990844,False
1967.369412,1933.421093,33.94831863,invisalign,4,2,4,4,0.8975328654,0.8951764107,0.8971487135,0.9075782001,False
2161.646253,2109.875627,51.77062645,basic,4,2,4,4,0.8906206787,0.9017850459,0.8989931792,0.9079248011,False
2005.548083,1945.695254,59.8528288,regrettable,4,2,3,4,0.8891443312,0.9021183848,0.8981026411,0.9018016905,False
2061.031172,1945.182387,115.8487853,pro,4,2,4,5,0.8983242661,0.8868445754,0.8959349543,0.9090941548,False
1865.542109,1793.813991,71.72811809,basic,4,2,4,4,0.8953554779,0.8910780549,0.8927881271,0.9203577936,False
2210.641433,1550.431395,660.2100379,invisalign,4,2,4,5,0.8880670965,0.891666621,0.9050972909,0.860559845,False
1887.858861,1831.841727,56.01713355,invisalign,4,2,3,4,0.8989735991,0.8975780904,0.8418758512,0.7578689009,False
2035.511044,1951.657467,83.85357739,basic,4,2,4,4,0.8888715208,0.8991158605,0.8902234584,0.9085314274,False
2441.184751,1995.645207,445.5395435,regrettable,5,2,4,6,0.7702622712,0.8760975003,0.8945608288,0.8625285427,False
1981.168115,1867.958971,113.209144,basic,4,2,4,4,0.8961998373,0.9015300274,0.8966079354,0.9096886963,False
1954.377461,1891.618525,62.75893603,basic,4,2,2,4,0.8921423554,0.8970786035,0.9008557796,0.8952078223,False
1908.172808,1813.626144,94.54666406,invisalign,4,2,4,4,0.8972898126,0.9099588394,0.9032740742,0.9135512114,False
2234.646288,2110.585118,124.0611704,basic,4,2,4,5,0.8887382448,0.8978292942,0.8959500492,0.9078842163,False
2023.921697,1895.084989,128.8367078,basic,4,2,4,4,0.8942117542,0.89654544,0.902593419,0.9084441066,False
2129.69252,2015.905644,113.7868761,basic,4,2,4,4,0.8895318657,0.8919523656,0.8974458128,0.9085635245,False
1742.716126,1699.938649,42.77747751,basic,4,2,4,4,0.8843346387,0.8988547623,0.8912858814,0.9206612706,False
1893.957445,1815.616084,78.3413611,basic,3,2,4,4,0.8860228856,0.9061150551,0.8898487836,0.907515496,False
2056.471053,1963.157564,93.313489,basic,4,2,3,4,0.8876475543,0.8984077573,0.7761140466,0.8590014875,False
1753.203877,1690.813103,62.39077463,basic,4,2,4,2,0.8966687769,0.899758786,0.9017892331,0.9065795243,False
2070.329229,1977.94433,92.38489902,basic,4,2,4,4,0.8948410004,0.8942638636,0.8951624185,0.8964021206,False
1944.930356,1847.617889,97.31246784,basic,4,2,4,4,0.8880773336,0.9029898345,0.8994150609,0.9104965925,False
1908.423573,1866.324565,42.09900853,basic,4,2,4,4,0.8984000236,0.8990280628,0.8957546502,0.9144660681,False
2085.508485,1966.801341,118.7071447,basic,4,2,4,5,0.8963537067,0.8969130516,0.8959265202,0.9075774074,False
2103.629529,2006.931214,96.69831486,basic,4,2,4,5,0.874959603,0.8870510757,0.8945777267,0.9007658839,False
1998.159533,1769.456374,228.7031595,basic,4,2,4,4,0.8966160119,0.8872472048,0.8961672634,0.9158339351,False
2063.315622,2007.620532,55.69509011,basic,4,2,4,4,0.8979837596,0.8957976103,0.8933828622,0.9106998742,False
1954.939452,1879.435945,75.50350673,basic,4,2,2,5,0.8889350891,0.8957731724,0.8937974572,0.8982702613,False
1912.157978,1875.426411,36.73156659,pro,4,2,4,4,0.8884188086,0.8996047974,0.9051228762,0.9114737362,False
1916.789737,1683.357337,233.4323996,invisalign,4,2,4,5,0.8946253955,0.8927179873,0.9001578689,0.8403158665,False
1630.490757,1571.31518,59.17557647,basic,4,2,2,3,0.8901268542,0.898039788,0.9045050144,0.890795966,False
2058.456567,2122.203406,-63.74683922,invisalign,4,2,4,4,0.8779326528,0.8918581009,0.8922583312,0.8959569931,False
1941.171586,1875.003775,66.16781099,basic,4,2,4,4,0.8903953284,0.9031314254,0.8963260055,0.9133094251,False
2069.116453,1908.033599,161.0828533,basic,4,2,4,4,0.8920469582,0.8858287632,0.8879962116,0.9071237594,False
2132.987896,2002.513959,130.473937,invisalign,4,2,4,4,0.8897044808,0.9103061557,0.8974829465,0.9086521715,False
2040.789701,1930.450232,110.3394695,basic,4,2,4,4,0.8973466456,0.8945251107,0.8997487277,0.9068906754,False
2167.164262,2086.542838,80.6214244,pro,4,2,4,6,0.8906796277,0.9011878967,0.8990362436,0.804618299,False
1829.610862,1561.84306,267.7678019,regrettable,4,2,4,4,0.8840864897,0.9022246897,0.8926864862,0.904972285,False
2035.169118,2010.226187,24.9429309,pro,4,2,4,5,0.8942445219,0.8967801332,0.9076543897,0.9081516027,False
2215.691081,2133.078866,82.61221525,basic,4,2,4,6,0.8896170408,0.8906908333,0.8998923302,0.9019804895,False
2050.392227,1917.410585,132.9816424,basic,4,2,4,4,0.8908852935,0.8906413913,0.898765564,0.9103807807,False
2109.642016,1898.519329,211.1226866,invisalign,4,2,4,4,0.884404242,0.8893562853,0.8959314972,0.9130363017,False
2035.798318,1896.84841,138.9499089,basic,4,2,4,4,0.893917799,0.8931746185,0.8975447416,0.906087175,False
1977.131635,1908.271599,68.86003635,basic,4,2,4,4,0.8864977807,0.8953236639,0.898841098,0.9023395777,False
1988.392645,1922.811985,65.58066089,basic,4,2,4,4,0.8958240449,0.9061463475,0.9066583812,0.9109946638,False
2002.999055,1968.535863,34.46319164,invisalign,4,2,4,5,0.8919426054,0.8913314044,0.9009404927,0.9079601645,False
1961.036967,1865.46469,95.57227698,basic,4,2,4,4,0.8814678192,0.8905179799,0.9060902297,0.9107196927,False
2018.815177,1947.663088,71.15208878,basic,4,2,4,4,0.8885452002,0.8953637183,0.8925182968,0.9103048295,False
2027.131388,1923.366836,103.7645517,invisalign,4,2,4,4,0.8952728659,0.886793077,0.8888692856,0.8982051462,False
2090.74228,1812.038999,278.7032817,basic,4,2,4,5,0.8874840736,0.8964624405,0.8954117149,0.9091470361,False
2368.190146,1279.683653,1088.506493,regrettable,4,2,2,1,0.8892793506,0.8943796456,0.7926261425,0.909517467,False
2212.168267,1907.893876,304.2743907,basic,4,2,4,6,0.8957308829,0.8870282173,0.9014849663,0.907754451,False
2437.365113,2151.342339,286.0227735,regrettable,5,2,4,5,0.8095977783,0.8742831647,0.8852883279,0.8262956977,False
1780.820877,1741.609772,39.21110522,basic,4,2,4,4,0.8898570687,0.8954440653,0.895650059,0.9108831435,False
1771.928212,1715.577142,56.35106986,basic,4,2,4,4,0.8947522789,0.8987239599,0.8993063271,0.9279487133,False
2086.168387,1942.276601,143.8917863,invisalign,4,2,4,4,0.8889171928,0.8907772899,0.8953674287,0.8955410719,False
2205.569599,2125.658082,79.91151698,invisalign,4,2,4,5,0.8951770663,0.9047417343,0.8923594356,0.9013895154,False
2025.758336,1941.686944,84.0713916,pro,4,2,4,4,0.8920091689,0.8936619163,0.8891727924,0.9139690697,False
1976.53119,1861.227035,115.3041546,basic,4,2,4,3,0.8869155794,0.8877724409,0.8571669608,0.8872882724,False
2288.223628,1988.966446,299.2571822,regrettable,4,2,4,4,0.8910128027,0.8878242671,0.8894645721,0.9049851596,False
1855.989531,1807.242402,48.74712955,basic,4,2,4,4,0.8953345418,0.8907081187,0.9010914117,0.9087497443,False
1884.079883,1814.773526,69.30635728,basic,4,2,3,4,0.8750881553,0.8150567412,0.8376490871,0.7781683356,False
2002.388699,1895.125411,107.2632888,regrettable,4,2,4,4,0.8960047215,0.8899867535,0.9005672336,0.9058909416,False
2173.687629,2038.073482,135.6141474,invisalign,4,2,4,5,0.8759810179,0.8275511861,0.8943490088,0.8873757243,False
2086.574022,2003.368302,83.20571989,invisalign,4,2,4,4,0.8880419433,0.8681514561,0.8912028819,0.9060089886,False
2024.294404,1908.578588,115.7158162,invisalign,4,2,4,4,0.889420718,0.8912807703,0.8963753283,0.9067062289,False
1729.335728,1728.255153,1.080575279,regrettable,4,2,4,4,0.8912892193,0.8907446563,0.8941393644,0.9169873148,False
2013.175583,1889.749501,123.4260819,invisalign,4,2,4,4,0.8956953734,0.893465966,0.8973068446,0.9080033898,False
2162.473821,2009.871885,152.6019363,invisalign,4,2,4,6,0.8876034915,0.8822702467,0.8968114853,0.9054206212,False
2265.185081,1815.818983,449.3660983,basic,4,2,5,4,0.8882960081,0.9001529515,0.7787559867,0.9091906995,False
2228.255533,2127.728141,100.5273916,basic,4,2,4,6,0.8954993933,0.8989516199,0.8991223127,0.9028875232,False
2038.646138,1924.066478,114.5796606,basic,4,2,4,4,0.8960708827,0.8929855824,0.9009130299,0.9034744799,False
1948.362283,1942.051232,6.311050649,basic,4,2,4,4,0.8970095515,0.8958253562,0.8981257081,0.905066371,False
2265.457626,1888.753448,376.7041782,invisalign,4,2,4,6,0.894007653,0.8707836866,0.8937093914,0.9094628692,False
2098.162276,1919.615584,178.5466912,basic,4,2,4,4,0.8910170943,0.9003517032,0.9056687951,0.9141116887,False
2026.801042,1952.844821,73.95622061,regrettable,4,2,5,6,0.894132182,0.8990637064,0.8740332127,0.8654263218,False
1897.134688,1850.486439,46.64824968,basic,4,2,4,3,0.9010858089,0.9045638144,0.9006238729,0.9014521241,False
2005.985656,1973.024276,32.96138055,basic,4,2,4,4,0.890920803,0.9063872695,0.9001832157,0.9032198936,False
2039.390159,1952.795361,86.59479782,basic,4,2,4,4,0.8977867365,0.8957060575,0.8994175196,0.9085263461,False
2115.70406,2031.246619,84.45744025,basic,4,2,4,4,0.8918442875,0.896933198,0.8948436528,0.9023279995,False
1852.042811,1774.239886,77.80292497,regrettable,4,1,5,3,0.8873205483,0.9081367254,0.82408427,0.9115760922,False
2024.709987,2141.992164,-117.2821769,pro,4,2,4,4,0.8946959376,0.8995062709,0.9014905691,0.905946821,False
1947.315598,1886.356729,60.95886924,basic,4,2,4,4,0.8886051625,0.8965896368,0.894781813,0.9098350406,False
2036.50864,2002.111998,34.39664138,basic,4,2,4,5,0.8794228137,0.8935364187,0.889767617,0.9190504074,False
2060.349717,1780.319593,280.0301239,basic,4,2,4,5,0.885423705,0.9019862413,0.8930006176,0.9068720818,False
1826.447682,1734.2634,92.1842818,basic,4,2,4,4,0.8946768939,0.8905267119,0.9108057022,0.9203535467,False
1791.139523,1703.461193,87.6783305,basic,4,2,2,4,0.8961761445,0.9067196846,0.8995226026,0.9086059034,False
1838.08729,1757.86692,80.22036998,basic,4,2,4,4,0.893933326,0.897152096,0.9050164968,0.9103737772,False
2084.358774,1926.733919,157.6248546,regrettable,4,2,4,4,0.8913237751,0.8940343857,0.896742329,0.9069642723,False
1777.704812,1724.369636,53.33517651,basic,4,2,4,4,0.8905725479,0.8865944743,0.8893754929,0.9146216959,False
1927.510357,1882.607114,44.90324304,basic,4,2,4,4,0.8942919523,0.8954463303,0.8876488805,0.9053944647,False
2033.19329,1978.082481,55.11080871,basic,4,2,4,4,0.8946473897,0.9023205638,0.9083953798,0.9011509866,False
1766.942877,1686.951767,79.99110966,basic,4,2,4,4,0.8878737092,0.8890518248,0.8991530836,0.9074757844,False
2017.933821,1881.640672,136.2931498,basic,4,2,4,4,0.8887922913,0.8971994519,0.8950749487,0.9036702514,False
1881.648154,1802.079509,79.56864552,basic,4,2,4,3,0.8954675049,0.8980027735,0.8884073496,0.915214022,False
1912.687023,1869.932617,42.75440549,basic,4,2,2,4,0.899613291,0.8978406191,0.9046270549,0.9017263651,False
1699.272451,1634.812612,64.45983908,basic,4,2,2,4,0.8888126612,0.8982742727,0.915956378,0.8935893178,False
1996.842441,1922.106706,74.7357354,basic,4,2,4,4,0.8956153542,0.8964379728,0.9014261961,0.9147344381,False
2094.516611,1726.529783,367.9868281,regrettable,4,2,4,6,0.8945142627,0.8998968303,0.9070309103,0.904369543,False
